12,0,JointId.Head,<x=-0.38138842582702637, y=0.6990258693695068, z=1.7710522413253784, w=1.0>
372,0,JointId.ElbowRight,<x=0.1281406283378601, y=0.08026926964521408, z=2.3193745613098145, w=1.0>
372,0,JointId.WristRight,<x=0.32958608865737915, y=-0.00019842770416289568, z=2.146440029144287, w=1.0>
372,0,JointId.HandRight,<x=0.40227603912353516, y=-0.003158394480124116, z=2.0870840549468994, w=1.0>
372,0,JointId.HipCenter,<x=-0.25018128752708435, y=-0.020944450050592422, z=2.1865615844726562, w=1.0>
372,0,JointId.HipLeft,<x=-0.33012306690216064, y=-0.09205321967601776, z=2.1634602546691895, w=1.0>
372,0,JointId.KneeLeft,<x=-0.3795119524002075, y=-0.524380087852478, z=2.0387110710144043, w=1.0>
372,0,JointId.AnkleLeft,<x=-0.42944690585136414, y=-0.8186113834381104, z=1.9420039653778076, w=1.0>
372,0,JointId.FootLeft,<x=-0.4331471025943756, y=-0.8396326303482056, z=1.837475299835205, w=1.0>
372,0,JointId.HipCenter,<x=-0.25018128752708435, y=-0.020944450050592422, z=2.1865615844726562, w=1.0>
372,0,JointId.HipRight,<x=-0.17676953971385956, y=-0.0961858257651329, z=2.1593809127807617, w=1.0>
372,0,JointId.KneeRight,<x=-0.17799046635627747, y=-0.5331007838249207, z=2.139723300933838, w=1.0>
372,0,JointId.AnkleRight,<x=-0.18788719177246094, y=-0.8016349077224731, z=2.1022520065307617, w=1.0>
372,0,JointId.FootRight,<x=-0.1851329803466797, y=-0.8410349488258362, z=2.0031464099884033, w=1.0>
378,0,JointId.Head,<x=-0.2195369303226471, y=0.6113830208778381, z=2.304607629776001, w=1.0>
378,0,JointId.HipCenter,<x=-0.2513595521450043, y=-0.021250039339065552, z=2.1916027069091797, w=1.0>
378,0,JointId.Spine,<x=-0.24904176592826843, y=0.03477758169174194, z=2.2633187770843506, w=1.0>
378,0,JointId.ShoulderCenter,<x=-0.22599807381629944, y=0.4241124987602234, z=2.3358728885650635, w=1.0>
378,0,JointId.Head,<x=-0.2195369303226471, y=0.6113830208778381, z=2.304607629776001, w=1.0>
378,0,JointId.ShoulderCenter,<x=-0.22599807381629944, y=0.4241124987602234, z=2.3358728885650635, w=1.0>
378,0,JointId.ShoulderLeft,<x=-0.4027234613895416, y=0.3041086196899414, z=2.3052477836608887, w=1.0>
378,0,JointId.ElbowLeft,<x=-0.6557372212409973, y=0.11042585968971252, z=2.2585206031799316, w=1.0>
378,0,JointId.WristLeft,<x=-0.8580893874168396, y=0.05494047328829765, z=2.1180942058563232, w=1.0>
378,0,JointId.HandLeft,<x=-0.9577832818031311, y=0.09914016723632812, z=2.0585262775421143, w=1.0>
378,0,JointId.ShoulderCenter,<x=-0.22599807381629944, y=0.4241124987602234, z=2.3358728885650635, w=1.0>
378,0,JointId.ShoulderRight,<x=-0.05717839300632477, y=0.29489707946777344, z=2.3132550716400146, w=1.0>
378,0,JointId.ElbowRight,<x=0.1296970546245575, y=0.07904669642448425, z=2.3162789344787598, w=1.0>
378,0,JointId.WristRight,<x=0.30829983949661255, y=-0.026170555502176285, z=2.165334463119507, w=1.0>
378,0,JointId.HandRight,<x=0.39139533042907715, y=-0.04755071923136711, z=2.0964698791503906, w=1.0>
378,0,JointId.HipCenter,<x=-0.2513595521450043, y=-0.021250039339065552, z=2.1916027069091797, w=1.0>
378,0,JointId.HipLeft,<x=-0.3321641683578491, y=-0.09284672141075134, z=2.1702322959899902, w=1.0>
378,0,JointId.KneeLeft,<x=-0.3783022165298462, y=-0.5200729370117188, z=2.0517497062683105, w=1.0>
378,0,JointId.AnkleLeft,<x=-0.4170033037662506, y=-0.8203401565551758, z=1.9607462882995605, w=1.0>
378,0,JointId.FootLeft,<x=-0.4211137890815735, y=-0.8429112434387207, z=1.8566092252731323, w=1.0>
378,0,JointId.HipCenter,<x=-0.2513595521450043, y=-0.021250039339065552, z=2.1916027069091797, w=1.0>
378,0,JointId.HipRight,<x=-0.17825102806091309, y=-0.09643161296844482, z=2.162104368209839, w=1.0>
378,0,JointId.KneeRight,<x=-0.178440123796463, y=-0.5332463383674622, z=2.140599489212036, w=1.0>
378,0,JointId.AnkleRight,<x=-0.18823279440402985, y=-0.7987757325172424, z=2.101471185684204, w=1.0>
378,0,JointId.FootRight,<x=-0.1877719610929489, y=-0.8374385833740234, z=2.00209379196167, w=1.0>
384,0,JointId.Head,<x=-0.2195369303226471, y=0.6113830208778381, z=2.304607629776001, w=1.0>
384,0,JointId.HipCenter,<x=-0.2513595521450043, y=-0.021250039339065552, z=2.1916027069091797, w=1.0>
384,0,JointId.Spine,<x=-0.24904176592826843, y=0.03477758169174194, z=2.2633187770843506, w=1.0>
384,0,JointId.ShoulderCenter,<x=-0.22599807381629944, y=0.4241124987602234, z=2.3358728885650635, w=1.0>
384,0,JointId.Head,<x=-0.2195369303226471, y=0.6113830208778381, z=2.304607629776001, w=1.0>
384,0,JointId.ShoulderCenter,<x=-0.22599807381629944, y=0.4241124987602234, z=2.3358728885650635, w=1.0>
384,0,JointId.ShoulderLeft,<x=-0.4027234613895416, y=0.3041086196899414, z=2.3052477836608887, w=1.0>
384,0,JointId.ElbowLeft,<x=-0.6557372212409973, y=0.11042585968971252, z=2.2585206031799316, w=1.0>
384,0,JointId.WristLeft,<x=-0.8580893874168396, y=0.05494047328829765, z=2.1180942058563232, w=1.0>
384,0,JointId.HandLeft,<x=-0.9577832818031311, y=0.09914016723632812, z=2.0585262775421143, w=1.0>
384,0,JointId.ShoulderCenter,<x=-0.22599807381629944, y=0.4241124987602234, z=2.3358728885650635, w=1.0>
384,0,JointId.ShoulderRight,<x=-0.05717839300632477, y=0.29489707946777344, z=2.3132550716400146, w=1.0>
384,0,JointId.ElbowRight,<x=0.1296970546245575, y=0.07904669642448425, z=2.3162789344787598, w=1.0>
384,0,JointId.WristRight,<x=0.30829983949661255, y=-0.026170555502176285, z=2.165334463119507, w=1.0>
384,0,JointId.HandRight,<x=0.39139533042907715, y=-0.04755071923136711, z=2.0964698791503906, w=1.0>
384,0,JointId.HipCenter,<x=-0.2513595521450043, y=-0.021250039339065552, z=2.1916027069091797, w=1.0>
384,0,JointId.HipLeft,<x=-0.3321641683578491, y=-0.09284672141075134, z=2.1702322959899902, w=1.0>
384,0,JointId.KneeLeft,<x=-0.3783022165298462, y=-0.5200729370117188, z=2.0517497062683105, w=1.0>
384,0,JointId.AnkleLeft,<x=-0.4170033037662506, y=-0.8203401565551758, z=1.9607462882995605, w=1.0>
384,0,JointId.FootLeft,<x=-0.4211137890815735, y=-0.8429112434387207, z=1.8566092252731323, w=1.0>
384,0,JointId.HipCenter,<x=-0.2513595521450043, y=-0.021250039339065552, z=2.1916027069091797, w=1.0>
384,0,JointId.HipRight,<x=-0.17825102806091309, y=-0.09643161296844482, z=2.162104368209839, w=1.0>
384,0,JointId.KneeRight,<x=-0.178440123796463, y=-0.5332463383674622, z=2.140599489212036, w=1.0>
384,0,JointId.AnkleRight,<x=-0.18823279440402985, y=-0.7987757325172424, z=2.101471185684204, w=1.0>
384,0,JointId.FootRight,<x=-0.1877719610929489, y=-0.8374385833740234, z=2.00209379196167, w=1.0>
390,0,JointId.Head,<x=-0.21613943576812744, y=0.6109306812286377, z=2.316967487335205, w=1.0>
390,0,JointId.HipCenter,<x=-0.2511923313140869, y=-0.024742908775806427, z=2.195958375930786, w=1.0>
390,0,JointId.Spine,<x=-0.24835366010665894, y=0.03164255991578102, z=2.2678775787353516, w=1.0>
390,0,JointId.ShoulderCenter,<x=-0.2248850166797638, y=0.4224482774734497, z=2.3404502868652344, w=1.0>
390,0,JointId.Head,<x=-0.21613943576812744, y=0.6109306812286377, z=2.316967487335205, w=1.0>
390,0,JointId.ShoulderCenter,<x=-0.2248850166797638, y=0.4224482774734497, z=2.3404502868652344, w=1.0>
390,0,JointId.ShoulderLeft,<x=-0.404021680355072, y=0.3023837208747864, z=2.311293601989746, w=1.0>
390,0,JointId.ElbowLeft,<x=-0.6532173156738281, y=0.1262221783399582, z=2.2668914794921875, w=1.0>
390,0,JointId.WristLeft,<x=-0.8522129058837891, y=0.0893390029668808, z=2.1144309043884277, w=1.0>
390,0,JointId.HandLeft,<x=-0.9103971719741821, y=0.1263435333967209, z=2.0739331245422363, w=1.0>
390,0,JointId.ShoulderCenter,<x=-0.2248850166797638, y=0.4224482774734497, z=2.3404502868652344, w=1.0>
390,0,JointId.ShoulderRight,<x=-0.05704408138990402, y=0.28942716121673584, z=2.3161582946777344, w=1.0>
390,0,JointId.ElbowRight,<x=0.1301015317440033, y=0.073091059923172, z=2.3136491775512695, w=1.0>
390,0,JointId.WristRight,<x=0.3017210066318512, y=-0.04894295707345009, z=2.1669044494628906, w=1.0>
390,0,JointId.HandRight,<x=0.38857394456863403, y=-0.0956168919801712, z=2.0942044258117676, w=1.0>
390,0,JointId.HipCenter,<x=-0.2511923313140869, y=-0.024742908775806427, z=2.195958375930786, w=1.0>
390,0,JointId.HipLeft,<x=-0.33225294947624207, y=-0.09408910572528839, z=2.171459197998047, w=1.0>
390,0,JointId.KneeLeft,<x=-0.3784160017967224, y=-0.5196809768676758, z=2.0589118003845215, w=1.0>
390,0,JointId.AnkleLeft,<x=-0.4179564416408539, y=-0.8186488151550293, z=1.9655925035476685, w=1.0>
390,0,JointId.FootLeft,<x=-0.42265915870666504, y=-0.8405424356460571, z=1.86135995388031, w=1.0>
390,0,JointId.HipCenter,<x=-0.2511923313140869, y=-0.024742908775806427, z=2.195958375930786, w=1.0>
390,0,JointId.HipRight,<x=-0.17832475900650024, y=-0.10385346412658691, z=2.1705098152160645, w=1.0>
390,0,JointId.KneeRight,<x=-0.1795606017112732, y=-0.5337197184562683, z=2.1419568061828613, w=1.0>
390,0,JointId.AnkleRight,<x=-0.18829476833343506, y=-0.7981594204902649, z=2.100898027420044, w=1.0>
390,0,JointId.FootRight,<x=-0.18804584443569183, y=-0.8359777331352234, z=2.001220703125, w=1.0>
396,0,JointId.Head,<x=-0.21613943576812744, y=0.6109306812286377, z=2.316967487335205, w=1.0>
396,0,JointId.HipCenter,<x=-0.2511923313140869, y=-0.024742908775806427, z=2.195958375930786, w=1.0>
396,0,JointId.Spine,<x=-0.24835366010665894, y=0.03164255991578102, z=2.2678775787353516, w=1.0>
396,0,JointId.ShoulderCenter,<x=-0.2248850166797638, y=0.4224482774734497, z=2.3404502868652344, w=1.0>
396,0,JointId.Head,<x=-0.21613943576812744, y=0.6109306812286377, z=2.316967487335205, w=1.0>
396,0,JointId.ShoulderCenter,<x=-0.2248850166797638, y=0.4224482774734497, z=2.3404502868652344, w=1.0>
396,0,JointId.ShoulderLeft,<x=-0.404021680355072, y=0.3023837208747864, z=2.311293601989746, w=1.0>
396,0,JointId.ElbowLeft,<x=-0.6532173156738281, y=0.1262221783399582, z=2.2668914794921875, w=1.0>
396,0,JointId.WristLeft,<x=-0.8522129058837891, y=0.0893390029668808, z=2.1144309043884277, w=1.0>
396,0,JointId.Head,<x=-0.21768298745155334, y=0.6086881160736084, z=2.321380615234375, w=1.0>
 396,0,JointId.HandLeft,<x=-0.9103971719741821, y=0.1263435333967209, z=2.0739331245422363, w=1.0>
 396,0,JointId.HipCenter,<x=-0.25172802805900574, y=-0.027370667085051537, z=2.198917865753174, w=1.0>
396,0,JointId.ShoulderCenter,<x=-0.2248850166797638, y=0.4224482774734497, z=2.3404502868652344, w=1.0>
396,0,JointId.Spine,<x=-0.24816909432411194, y=0.028907768428325653, z=2.271211624145508, w=1.0>
396,0,JointId.ShoulderRight,<x=-0.05704408138990402, y=0.28942716121673584, z=2.3161582946777344, w=1.0>
396,0,JointId.ShoulderCenter,<x=-0.22407039999961853, y=0.420976459980011, z=2.346524715423584, w=1.0>
396,0,JointId.ElbowRight,<x=0.1301015317440033, y=0.073091059923172, z=2.3136491775512695, w=1.0>
396,0,JointId.Head,<x=-0.21768298745155334, y=0.6086881160736084, z=2.321380615234375, w=1.0>
 396,0,JointId.WristRight,<x=0.3017210066318512, y=-0.04894295707345009, z=2.1669044494628906, w=1.0>
396,0,JointId.ShoulderCenter,<x=-0.22407039999961853, y=0.420976459980011, z=2.346524715423584, w=1.0>
396,0,JointId.HandRight,<x=0.38857394456863403, y=-0.0956168919801712, z=2.0942044258117676, w=1.0>
396,0,JointId.ShoulderLeft,<x=-0.40600016713142395, y=0.3005254864692688, z=2.317261219024658, w=1.0>
396,0,JointId.HipCenter,<x=-0.2511923313140869, y=-0.024742908775806427, z=2.195958375930786, w=1.0>
396,0,JointId.ElbowLeft,<x=-0.6536128520965576, y=0.1376405656337738, z=2.271080493927002, w=1.0>
396,0,JointId.HipLeft,<x=-0.33225294947624207, y=-0.09408910572528839, z=2.171459197998047, w=1.0>
396,0,JointId.WristLeft,<x=-0.851426362991333, y=0.1472763568162918, z=2.112274169921875, w=1.0>
396,0,JointId.KneeLeft,<x=-0.3784160017967224, y=-0.5196809768676758, z=2.0589118003845215, w=1.0>
396,0,JointId.HandLeft,<x=-0.8793122172355652, y=0.1384047269821167, z=2.0991902351379395, w=1.0>
396,0,JointId.AnkleLeft,<x=-0.4179564416408539, y=-0.8186488151550293, z=1.9655925035476685, w=1.0>
396,0,JointId.ShoulderCenter,<x=-0.22407039999961853, y=0.420976459980011, z=2.346524715423584, w=1.0>
396,0,JointId.FootLeft,<x=-0.42265915870666504, y=-0.8405424356460571, z=1.86135995388031, w=1.0>
396,0,JointId.ShoulderRight,<x=-0.060066670179367065, y=0.2821572422981262, z=2.316765308380127, w=1.0>
396,0,JointId.HipCenter,<x=-0.2511923313140869, y=-0.024742908775806427, z=2.195958375930786, w=1.0>
396,0,JointId.ElbowRight,<x=0.12840038537979126, y=0.06640788912773132, z=2.3112189769744873, w=1.0>
396,0,JointId.HipRight,<x=-0.17832475900650024, y=-0.10385346412658691, z=2.1705098152160645, w=1.0>
396,0,JointId.WristRight,<x=0.285847544670105, y=-0.07568669319152832, z=2.1740076541900635, w=1.0>
396,0,JointId.KneeRight,<x=-0.1795606017112732, y=-0.5337197184562683, z=2.1419568061828613, w=1.0>
396,0,JointId.HandRight,<x=0.36852091550827026, y=-0.1193602904677391, z=2.1003665924072266, w=1.0>
396,0,JointId.AnkleRight,<x=-0.18829476833343506, y=-0.7981594204902649, z=2.100898027420044, w=1.0>
 396,0,JointId.HipCenter,<x=-0.25172802805900574, y=-0.027370667085051537, z=2.198917865753174, w=1.0>
396,0,JointId.FootRight,<x=-0.18804584443569183, y=-0.8359777331352234, z=2.001220703125, w=1.0>
396,0,JointId.HipLeft,<x=-0.33250144124031067, y=-0.09521484375, z=2.172710418701172, w=1.0>
396,0,JointId.KneeLeft,<x=-0.3808491826057434, y=-0.5212358236312866, z=2.065988779067993, w=1.0>
396,0,JointId.AnkleLeft,<x=-0.4152614176273346, y=-0.8198369741439819, z=1.9817917346954346, w=1.0>
396,0,JointId.FootLeft,<x=-0.4202648103237152, y=-0.8439947366714478, z=1.8780676126480103, w=1.0>
396,0,JointId.HipCenter,<x=-0.25172802805900574, y=-0.027370667085051537, z=2.198917865753174, w=1.0>
396,0,JointId.HipRight,<x=-0.17955617606639862, y=-0.10683809220790863, z=2.173769235610962, w=1.0>
396,0,JointId.KneeRight,<x=-0.18148431181907654, y=-0.5346422791481018, z=2.1432924270629883, w=1.0>
396,0,JointId.AnkleRight,<x=-0.18831349909305573, y=-0.7979170083999634, z=2.100607395172119, w=1.0>
396,0,JointId.FootRight,<x=-0.18847303092479706, y=-0.8350881934165955, z=2.0006794929504395, w=1.0>
408,0,JointId.Head,<x=-0.21801237761974335, y=0.6033779382705688, z=2.327388286590576, w=1.0>
408,0,JointId.HipCenter,<x=-0.25404444336891174, y=-0.030626658350229263, z=2.2021076679229736, w=1.0>
408,0,JointId.Spine,<x=-0.24924369156360626, y=0.02622211165726185, z=2.2745299339294434, w=1.0>
408,0,JointId.ShoulderCenter,<x=-0.2237887680530548, y=0.4203031063079834, z=2.3503339290618896, w=1.0>
408,0,JointId.Head,<x=-0.21801237761974335, y=0.6033779382705688, z=2.327388286590576, w=1.0>
408,0,JointId.ShoulderCenter,<x=-0.2237887680530548, y=0.4203031063079834, z=2.3503339290618896, w=1.0>
408,0,JointId.ShoulderLeft,<x=-0.41031593084335327, y=0.2995448112487793, z=2.3228707313537598, w=1.0>
408,0,JointId.ElbowLeft,<x=-0.6632126569747925, y=0.15270870923995972, z=2.269336223602295, w=1.0>
408,0,JointId.WristLeft,<x=-0.8557164669036865, y=0.1696561574935913, z=2.10402774810791, w=1.0>
408,0,JointId.HandLeft,<x=-0.9361809492111206, y=0.22270771861076355, z=2.042633295059204, w=1.0>
408,0,JointId.ShoulderCenter,<x=-0.2237887680530548, y=0.4203031063079834, z=2.3503339290618896, w=1.0>
408,0,JointId.ShoulderRight,<x=-0.0629827082157135, y=0.2806020975112915, z=2.317744731903076, w=1.0>
408,0,JointId.ElbowRight,<x=0.12408335506916046, y=0.06158476322889328, z=2.3098671436309814, w=1.0>
408,0,JointId.WristRight,<x=0.2659764885902405, y=-0.10185957700014114, z=2.1803691387176514, w=1.0>
408,0,JointId.HandRight,<x=0.33297720551490784, y=-0.15617406368255615, z=2.1164209842681885, w=1.0>
408,0,JointId.HipCenter,<x=-0.25404444336891174, y=-0.030626658350229263, z=2.2021076679229736, w=1.0>
408,0,JointId.HipLeft,<x=-0.33546435832977295, y=-0.09895449876785278, z=2.176497459411621, w=1.0>
408,0,JointId.Head,<x=-0.21801237761974335, y=0.6033779382705688, z=2.327388286590576, w=1.0>
408,0,JointId.KneeLeft,<x=-0.3829953670501709, y=-0.5239677429199219, z=2.0753366947174072, w=1.0>408,0,JointId.HipCenter,<x=-0.25404444336891174, y=-0.030626658350229263, z=2.2021076679229736, w=1.0>

408,0,JointId.Spine,<x=-0.24924369156360626, y=0.02622211165726185, z=2.2745299339294434, w=1.0>408,0,JointId.AnkleLeft,<x=-0.41647040843963623, y=-0.8244810104370117, z=1.9847174882888794, w=1.0>

408,0,JointId.ShoulderCenter,<x=-0.2237887680530548, y=0.4203031063079834, z=2.3503339290618896, w=1.0>408,0,JointId.FootLeft,<x=-0.422244131565094, y=-0.8469841480255127, z=1.8806380033493042, w=1.0>

408,0,JointId.HipCenter,<x=-0.25404444336891174, y=-0.030626658350229263, z=2.2021076679229736, w=1.0>
408,0,JointId.Head,<x=-0.21801237761974335, y=0.6033779382705688, z=2.327388286590576, w=1.0>
408,0,JointId.HipRight,<x=-0.18212445080280304, y=-0.10933459550142288, z=2.175841808319092, w=1.0>
 408,0,JointId.ShoulderCenter,<x=-0.2237887680530548, y=0.4203031063079834, z=2.3503339290618896, w=1.0>
408,0,JointId.KneeRight,<x=-0.184439018368721, y=-0.5359641909599304, z=2.1451995372772217, w=1.0>
408,0,JointId.ShoulderLeft,<x=-0.41031593084335327, y=0.2995448112487793, z=2.3228707313537598, w=1.0>
408,0,JointId.AnkleRight,<x=-0.1901836395263672, y=-0.7975086569786072, z=2.1005492210388184, w=1.0>
408,0,JointId.ElbowLeft,<x=-0.6632126569747925, y=0.15270870923995972, z=2.269336223602295, w=1.0>
408,0,JointId.FootRight,<x=-0.19126899540424347, y=-0.8338202238082886, z=2.00028657913208, w=1.0>
 408,0,JointId.WristLeft,<x=-0.8557164669036865, y=0.1696561574935913, z=2.10402774810791, w=1.0>
408,0,JointId.HandLeft,<x=-0.9361809492111206, y=0.22270771861076355, z=2.042633295059204, w=1.0>
408,0,JointId.ShoulderCenter,<x=-0.2237887680530548, y=0.4203031063079834, z=2.3503339290618896, w=1.0>
408,0,JointId.ShoulderRight,<x=-0.0629827082157135, y=0.2806020975112915, z=2.317744731903076, w=1.0>
408,0,JointId.ElbowRight,<x=0.12408335506916046, y=0.06158476322889328, z=2.3098671436309814, w=1.0>
408,0,JointId.WristRight,<x=0.2659764885902405, y=-0.10185957700014114, z=2.1803691387176514, w=1.0>
408,0,JointId.HandRight,<x=0.33297720551490784, y=-0.15617406368255615, z=2.1164209842681885, w=1.0>
408,0,JointId.HipCenter,<x=-0.25404444336891174, y=-0.030626658350229263, z=2.2021076679229736, w=1.0>
408,0,JointId.HipLeft,<x=-0.33546435832977295, y=-0.09895449876785278, z=2.176497459411621, w=1.0>
408,0,JointId.KneeLeft,<x=-0.3829953670501709, y=-0.5239677429199219, z=2.0753366947174072, w=1.0>
408,0,JointId.AnkleLeft,<x=-0.41647040843963623, y=-0.8244810104370117, z=1.9847174882888794, w=1.0>
408,0,JointId.FootLeft,<x=-0.422244131565094, y=-0.8469841480255127, z=1.8806380033493042, w=1.0>
408,0,JointId.HipCenter,<x=-0.25404444336891174, y=-0.030626658350229263, z=2.2021076679229736, w=1.0>
408,0,JointId.HipRight,<x=-0.18212445080280304, y=-0.10933459550142288, z=2.175841808319092, w=1.0>
408,0,JointId.KneeRight,<x=-0.184439018368721, y=-0.5359641909599304, z=2.1451995372772217, w=1.0>
408,0,JointId.AnkleRight,<x=-0.1901836395263672, y=-0.7975086569786072, z=2.1005492210388184, w=1.0>
408,0,JointId.FootRight,<x=-0.19126899540424347, y=-0.8338202238082886, z=2.00028657913208, w=1.0>
420,0,JointId.Head,<x=-0.21801237761974335, y=0.6033779382705688, z=2.327388286590576, w=1.0>
420,0,JointId.HipCenter,<x=-0.25404444336891174, y=-0.030626658350229263, z=2.2021076679229736, w=1.0>
420,0,JointId.Spine,<x=-0.24924369156360626, y=0.02622211165726185, z=2.2745299339294434, w=1.0>
420,0,JointId.ShoulderCenter,<x=-0.2237887680530548, y=0.4203031063079834, z=2.3503339290618896, w=1.0>
420,0,JointId.Head,<x=-0.21801237761974335, y=0.6033779382705688, z=2.327388286590576, w=1.0>
420,0,JointId.ShoulderCenter,<x=-0.2237887680530548, y=0.4203031063079834, z=2.3503339290618896, w=1.0>
420,0,JointId.ShoulderLeft,<x=-0.41031593084335327, y=0.2995448112487793, z=2.3228707313537598, w=1.0>
420,0,JointId.ElbowLeft,<x=-0.6632126569747925, y=0.15270870923995972, z=2.269336223602295, w=1.0>
420,0,JointId.WristLeft,<x=-0.8557164669036865, y=0.1696561574935913, z=2.10402774810791, w=1.0>
420,0,JointId.HandLeft,<x=-0.9361809492111206, y=0.22270771861076355, z=2.042633295059204, w=1.0>
420,0,JointId.ShoulderCenter,<x=-0.2237887680530548, y=0.4203031063079834, z=2.3503339290618896, w=1.0>
420,0,JointId.ShoulderRight,<x=-0.0629827082157135, y=0.2806020975112915, z=2.317744731903076, w=1.0>
420,0,JointId.ElbowRight,<x=0.12408335506916046, y=0.06158476322889328, z=2.3098671436309814, w=1.0>
420,0,JointId.WristRight,<x=0.2659764885902405, y=-0.10185957700014114, z=2.1803691387176514, w=1.0>
420,0,JointId.HandRight,<x=0.33297720551490784, y=-0.15617406368255615, z=2.1164209842681885, w=1.0>
420,0,JointId.HipCenter,<x=-0.25404444336891174, y=-0.030626658350229263, z=2.2021076679229736, w=1.0>
420,0,JointId.HipLeft,<x=-0.33546435832977295, y=-0.09895449876785278, z=2.176497459411621, w=1.0>
420,0,JointId.KneeLeft,<x=-0.3829953670501709, y=-0.5239677429199219, z=2.0753366947174072, w=1.0>
420,0,JointId.AnkleLeft,<x=-0.41647040843963623, y=-0.8244810104370117, z=1.9847174882888794, w=1.0>
420,0,JointId.FootLeft,<x=-0.422244131565094, y=-0.8469841480255127, z=1.8806380033493042, w=1.0>
420,0,JointId.HipCenter,<x=-0.25404444336891174, y=-0.030626658350229263, z=2.2021076679229736, w=1.0>
420,0,JointId.HipRight,<x=-0.18212445080280304, y=-0.10933459550142288, z=2.175841808319092, w=1.0>
420,0,JointId.KneeRight,<x=-0.184439018368721, y=-0.5359641909599304, z=2.1451995372772217, w=1.0>
420,0,JointId.AnkleRight,<x=-0.1901836395263672, y=-0.7975086569786072, z=2.1005492210388184, w=1.0>
420,0,JointId.FootRight,<x=-0.19126899540424347, y=-0.8338202238082886, z=2.00028657913208, w=1.0>
426,0,JointId.Head,<x=-0.21795696020126343, y=0.6031622290611267, z=2.3307056427001953, w=1.0>
426,0,JointId.HipCenter,<x=-0.2554459869861603, y=-0.031269997358322144, z=2.2039737701416016, w=1.0>
426,0,JointId.Spine,<x=-0.25064441561698914, y=0.025473259389400482, z=2.2766685485839844, w=1.0>
426,0,JointId.ShoulderCenter,<x=-0.22499817609786987, y=0.42005226016044617, z=2.353492259979248, w=1.0>
426,0,JointId.Head,<x=-0.21795696020126343, y=0.6031622290611267, z=2.3307056427001953, w=1.0>
426,0,JointId.ShoulderCenter,<x=-0.22499817609786987, y=0.42005226016044617, z=2.353492259979248, w=1.0>
426,0,JointId.ShoulderLeft,<x=-0.41076382994651794, y=0.299822598695755, z=2.3246235847473145, w=1.0>
426,0,JointId.ElbowLeft,<x=-0.6680314540863037, y=0.1654672771692276, z=2.271712064743042, w=1.0>
426,0,JointId.WristLeft,<x=-0.8515191674232483, y=0.20717617869377136, z=2.0999839305877686, w=1.0>
426,0,JointId.HandLeft,<x=-0.8987520933151245, y=0.26304566860198975, z=2.0499017238616943, w=1.0>
426,0,JointId.ShoulderCenter,<x=-0.22499817609786987, y=0.42005226016044617, z=2.353492259979248, w=1.0>
426,0,JointId.ShoulderRight,<x=-0.06435205042362213, y=0.2802079916000366, z=2.3192052841186523, w=1.0>
426,0,JointId.ElbowRight,<x=0.11626522243022919, y=0.05189087614417076, z=2.3082427978515625, w=1.0>
426,0,JointId.WristRight,<x=0.25644350051879883, y=-0.11709292232990265, z=2.1846554279327393, w=1.0>
426,0,JointId.HandRight,<x=0.3319982886314392, y=-0.18114595115184784, z=2.117464065551758, w=1.0>
426,0,JointId.HipCenter,<x=-0.2554459869861603, y=-0.031269997358322144, z=2.2039737701416016, w=1.0>
426,0,JointId.HipLeft,<x=-0.3371735215187073, y=-0.09984597563743591, z=2.1799018383026123, w=1.0>
426,0,JointId.KneeLeft,<x=-0.38536879420280457, y=-0.5261367559432983, z=2.081162214279175, w=1.0>
426,0,JointId.AnkleLeft,<x=-0.41928136348724365, y=-0.8277196288108826, z=1.9955296516418457, w=1.0>
426,0,JointId.FootLeft,<x=-0.4253012537956238, y=-0.8515444993972778, z=1.891739845275879, w=1.0>
426,0,JointId.HipCenter,<x=-0.2554459869861603, y=-0.031269997358322144, z=2.2039737701416016, w=1.0>
426,0,JointId.HipRight,<x=-0.18333524465560913, y=-0.10946034640073776, z=2.176392078399658, w=1.0>
426,0,JointId.KneeRight,<x=-0.18603120744228363, y=-0.5363949537277222, z=2.1460068225860596, w=1.0>
426,0,JointId.AnkleRight,<x=-0.19081491231918335, y=-0.7990093231201172, z=2.1007280349731445, w=1.0>
426,0,JointId.FootRight,<x=-0.1916337013244629, y=-0.8351297378540039, z=2.0003745555877686, w=1.0>
432,0,JointId.Head,<x=-0.21795696020126343, y=0.6031622290611267, z=2.3307056427001953, w=1.0>
432,0,JointId.HipCenter,<x=-0.2554459869861603, y=-0.031269997358322144, z=2.2039737701416016, w=1.0>
432,0,JointId.Spine,<x=-0.25064441561698914, y=0.025473259389400482, z=2.2766685485839844, w=1.0>
432,0,JointId.ShoulderCenter,<x=-0.22499817609786987, y=0.42005226016044617, z=2.353492259979248, w=1.0>
432,0,JointId.Head,<x=-0.21795696020126343, y=0.6031622290611267, z=2.3307056427001953, w=1.0>
432,0,JointId.ShoulderCenter,<x=-0.22499817609786987, y=0.42005226016044617, z=2.353492259979248, w=1.0>
432,0,JointId.ShoulderLeft,<x=-0.41076382994651794, y=0.299822598695755, z=2.3246235847473145, w=1.0>
432,0,JointId.ElbowLeft,<x=-0.6680314540863037, y=0.1654672771692276, z=2.271712064743042, w=1.0>
432,0,JointId.WristLeft,<x=-0.8515191674232483, y=0.20717617869377136, z=2.0999839305877686, w=1.0>
